67.185304,31.731551,5
34.734912,50.618186,5
49.584917,18.022044,5
47.419652,69.511019,5
65.515770,44.659875,5
28.375388,49.670231,5
60.914598,34.636985,5
53.030800,30.278562,5
13.610988,42.284470,5
37.873361,56.284033,5
45.419890,2.870212,5
82.878123,42.705587,5
62.902845,22.723215,5
48.631689,36.984325,5
38.703853,51.832876,5
45.153886,56.439836,5
55.134039,11.008079,5
96.676410,32.878332,5
92.871229,41.515622,5
56.386557,11.055649,5
52.659304,58.444066,5
-14.796559,9.640325,5
7.762017,70.960675,5
14.686465,36.313555,5
34.635338,32.961537,5
19.944650,34.135216,5
32.901215,42.191837,5
56.764316,24.724357,5
45.058620,50.349293,5
34.905102,20.123695,5
27.727192,31.280748,5
77.967782,72.937395,5
25.484230,69.245680,5
41.503137,-2.083103,5
29.798960,9.583886,6
63.575773,28.708123,6
64.359084,29.792117,6
9.930026,35.700687,6
44.613787,10.179607,6
36.771589,50.702375,6
34.467513,26.076912,6
16.212506,15.701711,6
64.896334,-6.423678,6
57.518416,46.092274,6
26.823253,32.625956,6
59.159496,11.069912,6
12.704758,33.237847,6
29.697514,43.114109,6
60.885913,30.922650,6
13.116238,38.842709,6
38.727196,45.666082,6
36.134340,42.424875,6
45.891244,55.955938,6
33.159796,50.841668,6
64.587066,47.553816,6
44.540082,34.492627,6
40.566960,42.313277,6
47.494673,40.967373,6
71.887408,1.851349,6
44.628764,39.946823,6
12.910251,20.430023,6
75.151061,12.346021,6
21.350833,75.709674,6
19.253094,42.817299,6
48.175887,43.215203,6
44.007477,70.417834,6
49.639646,24.340759,6
55.082564,48.822473,6
61.603595,94.908135,6
49.900572,22.575124,6
61.649913,-8.110460,6
54.009355,25.367497,6
35.952599,32.799641,6
14.933529,42.986642,6
36.091937,65.472991,6
22.161942,33.163384,6
30.684679,55.767866,6
35.081844,59.858206,6
33.088602,32.024876,6
24.613933,61.538244,6
-11.127203,24.742617,6
82.201986,36.412210,6
6.978830,47.414059,6
29.624133,25.170324,6
36.002253,22.204864,6
62.768141,46.098830,6
1.357183,38.416086,6
8.141791,52.274071,6
39.319377,14.034917,6
25.216393,3.851246,6
60.776151,60.869257,6
65.486960,35.481213,6
46.894197,52.514457,6
51.072755,8.023732,6
1.211701,9.564213,6
21.587237,64.360293,6
51.312214,42.106624,6
16.729052,59.807270,6
1.654895,31.169815,6
3.719610,12.199817,6
48.409182,72.332542,6
36.817127,22.842357,6
6.919057,32.322103,6
46.797347,60.783955,6
-8.762864,42.320119,6
18.584452,53.759399,6
30.813794,21.374358,6
30.573206,41.598089,6
12.611012,10.679168,6
69.438385,22.713001,6
67.346490,12.840095,6
62.454886,42.109202,6
80.186703,61.781146,6
55.482993,23.144785,6
34.173946,68.633062,6
77.434152,34.177343,6
68.848246,27.045380,6
39.298673,-2.855340,6
72.065124,50.886304,6
22.834656,73.414770,6
40.568327,6.414146,6
5.422267,42.564765,6
43.357779,21.581731,6
41.673379,30.090540,6
44.669838,63.538196,6
23.719993,34.891931,6
38.721126,19.148002,6
72.873546,25.248028,6
37.256993,42.718768,6
35.028538,45.223066,6
50.117503,44.403326,6
25.503590,40.757947,6
15.098596,89.430821,6
19.598203,27.467732,6
26.327111,46.852502,6
28.004365,24.959276,6
12.754376,15.717818,6
56.829157,12.133032,6
1.297743,45.474765,6
10.540210,51.200006,6
41.183949,52.648929,6
23.728820,42.163093,6
30.600300,61.373815,6
17.669713,32.277586,6
32.346880,32.248243,6
77.053952,56.298319,6
23.062950,28.669145,6
69.437964,12.220619,6
32.809253,88.926706,6
61.750301,43.609193,6
15.801928,39.584193,6
28.848374,29.799443,6
28.508825,79.077392,6
43.158567,36.074073,6
47.617090,41.216000,6
66.912524,-10.500310,6
32.670705,47.194272,6
-2.214803,26.400539,6
-17.282697,1.471151,6
27.184438,19.382938,6
35.950775,33.905092,6
43.508996,28.760583,6
68.557864,30.083743,6
61.518946,27.839410,6
50.283082,18.198416,6
33.445595,23.994095,6
26.643249,18.820488,6
77.740467,30.935502,6
8.918120,46.104777,6
50.797023,39.466998,6
63.286656,40.683866,6
36.344552,28.288641,6
46.254864,23.782843,6
20.874673,70.145927,6
15.182082,41.824461,6
22.467354,37.393065,6
78.771536,5.250919,6
34.056004,28.178991,6
47.394848,52.885736,6
63.643813,24.092314,6
49.449825,67.069721,6
27.344560,50.961820,6
57.678554,39.942553,6
55.806582,29.742392,6
35.153121,31.417879,6
44.156408,26.807766,6
28.964407,52.587907,6
73.799119,49.709585,6
37.755585,16.407366,6
34.568864,56.479390,6
46.540762,46.176384,6
24.460898,40.693254,6
33.063564,22.704111,6
38.143995,59.050618,6
-5.847252,42.951051,6
8.689386,61.609486,6
9.956494,38.975111,6
41.283049,4.565839,6
77.231223,18.917278,6
28.790804,45.623270,6
10.350834,46.414472,6
29.702715,23.031358,6
40.475916,42.336405,6
-3.657267,35.234814,6
-8.400271,-4.479296,6
11.549983,89.902580,6
33.352249,77.717631,6
37.407029,25.480877,6
23.358723,82.793874,6
4.990620,3.715975,6
44.697668,46.110148,6
10.302362,109.195069,6
22.619041,63.169683,6
57.162976,23.664255,6
33.173809,66.482067,6
3.943667,41.761271,6
54.944294,29.228033,6
41.839125,37.954391,6
13.389999,-10.886605,6
26.115011,58.659188,6
19.686076,26.234307,6
46.913873,11.234045,6
5.915343,47.474431,6
26.594785,98.744367,6
53.125628,42.201653,6
46.150974,9.617904,6
44.984943,45.800119,6
39.900438,32.953571,6
69.365978,46.780468,6
38.965250,25.513493,6
42.666523,34.340434,6
43.756280,38.142243,6
51.759498,48.168127,6
43.458756,24.398910,6
91.144098,7.982646,6
54.121332,30.881627,6
26.221592,57.415455,6
-9.423330,48.418862,6
33.079863,74.100658,6
33.631896,27.727914,6
17.190125,27.549855,6
18.580516,87.127371,6
26.989342,42.290667,6
29.774461,26.886899,6
65.980655,37.227939,6
25.439252,56.611585,6
28.386459,30.110661,6
24.456397,26.384331,6
37.221492,17.318153,6
-25.540911,-10.072354,6
72.442123,-3.143009,6
8.646977,48.354885,6
32.795717,18.117520,6
16.897809,84.392792,6
41.985236,80.155670,6
1.460627,36.074566,6
19.240283,27.348803,6
30.016875,54.571979,6
52.748611,11.184023,6
21.481565,23.797637,6
25.453070,67.333694,6
77.801817,45.256889,6
37.297508,36.141384,6
56.438281,26.085053,6
0.611303,27.222039,6
36.251297,57.404857,6
67.625015,34.962826,6
75.935435,37.198082,6
25.252623,58.060223,6
62.259763,36.000507,6
68.674251,25.220729,6
49.988075,12.123240,6
75.224582,55.653332,6
42.077648,59.459105,6
45.423652,11.385886,6
6.256804,34.308787,6
64.951985,6.371784,6
59.313956,33.347844,6
81.469549,35.379511,6
34.092728,52.569306,6
10.050372,72.668495,6
45.085932,48.864922,6
50.827874,46.060358,6
16.870358,47.373166,6
41.953660,47.246670,6
51.140441,49.731522,6
58.141286,33.149201,6
24.920935,46.005829,6
19.332902,42.879220,6
-8.810139,25.127534,6
24.010008,14.262913,6
91.910019,50.664211,6
6.848110,60.205472,6
33.753778,73.354247,6
45.832716,7.065167,6
-6.973246,18.325736,6
69.572995,80.070555,6
35.613100,31.319892,6
47.066504,61.699966,6
51.226859,41.028193,6
-16.437696,17.557561,6
65.958962,34.942496,6
33.931543,39.717783,6
61.820403,49.718042,6
26.415899,23.038159,6
51.827975,12.704175,6
-3.694172,25.197774,6
39.513089,60.099467,6
54.660330,25.107408,6
34.632309,38.742605,6
47.386567,80.913331,6
8.821269,40.834101,6
67.747888,42.465162,6
27.401023,82.256848,6
22.630014,78.875904,6
35.180464,63.253515,6
63.402053,30.850747,6
74.860683,-20.232918,6
51.947792,72.697440,6
36.792155,38.901773,6
25.405262,52.233380,6
74.193055,28.494616,6
2.957447,-3.965546,6
55.809364,49.189767,6
82.728159,6.474751,6
16.625204,19.815425,6
22.195170,65.999973,6
27.798860,29.795674,6
28.151039,58.528558,6
6.961817,35.038546,6
15.015165,14.311949,6
64.665592,22.171515,6
42.629100,47.830082,6
9.701443,55.547199,6
37.066602,26.558467,6
7.599259,35.041206,6
34.672975,45.287112,6
26.700838,30.985066,6
54.669179,2.778835,6
33.282204,39.627886,6
34.130055,-16.817692,6
53.281489,49.721311,6
35.491949,15.192376,6
20.457664,39.313335,6
39.141207,45.161482,6
-20.715538,16.197283,6
41.739170,40.839352,6
25.879157,17.350057,6
24.474391,72.901437,6
51.442475,21.350891,6
20.636879,45.938607,6
36.272376,41.762707,6
8.473094,26.079480,6
42.688394,52.149630,6
11.686675,45.688158,6
21.227663,21.349110,6
6.195113,15.231492,6
32.854720,55.932881,6
72.817957,50.850219,6
51.134591,54.233663,6
24.615698,55.347504,6
37.339044,49.192789,6
27.932287,6.257736,6
88.676233,-8.843515,6
68.208248,54.796449,6
22.115222,69.130076,6
22.004106,30.358273,6
27.447335,57.477946,6
26.412249,81.538721,6
27.344481,49.861528,6
33.614927,44.276094,6
39.373893,53.383419,6
19.909534,39.508067,6
54.618009,21.616891,6
15.187734,14.729212,6
14.144650,32.340648,6
54.534428,19.578417,6
13.703826,27.011834,6
27.542235,38.837040,6
71.886179,76.774645,6
51.429537,29.752023,6
86.769480,57.783336,6
28.885185,66.720197,6
87.005013,58.623364,6
41.774285,28.395191,6
14.124263,54.369915,6
18.770842,27.120436,6
33.706971,72.227302,6
63.765058,20.207928,6
42.685244,25.664866,6
76.940425,21.559801,6
30.932879,3.888070,6
47.853521,24.512920,6
24.914211,36.716382,6
57.746578,3.743677,6
66.676084,29.880349,6
0.373583,12.162172,6
60.124504,16.917192,6
18.760593,17.250629,6
25.110553,79.000854,6
61.536903,58.111509,6
67.188835,13.524974,6
37.755891,67.301199,6
-17.442708,53.356650,6
47.361621,57.391830,6
39.109857,43.826093,6
-1.823338,14.710340,6
22.646247,21.441879,6
36.776721,28.306436,6
52.051248,24.374832,6
24.558735,82.962835,6
71.833954,39.868018,6
0.378821,23.156561,6
65.907948,19.024713,6
43.599563,36.826631,6
40.541398,12.977037,6
-16.504287,38.978611,6
78.732781,44.794489,6
30.313859,53.879743,6
59.541586,51.435866,6
30.714886,32.490530,6
80.837764,16.929486,6
59.899854,64.074908,6
57.443278,74.296408,6
15.186802,46.104803,6
35.036476,40.436732,6
4.677115,31.235320,6
48.116996,56.729441,6
44.288401,52.012951,6
52.599184,44.774650,6
39.766740,52.956124,6
43.707559,15.315128,6
41.947096,48.455880,6
62.865930,19.698076,6
44.960669,19.637399,6
-10.904669,60.223264,6
48.282749,45.983234,6
82.801148,-16.973795,6
50.669578,11.908533,6
28.766469,62.675363,6
37.915083,64.134061,6
63.041789,-4.170813,6
-11.660632,33.409811,6
87.537408,45.431260,6
38.327563,85.404383,6
-0.446715,25.298882,6
39.387416,63.033688,6
22.295482,38.656652,6
29.682955,48.323878,6
30.171714,45.683038,6
81.500516,69.760246,6
37.886829,63.163394,6
7.444808,57.626353,6
27.976962,66.839561,6
14.328330,52.546946,6
61.608657,57.347240,6
53.120451,59.015930,6
61.132029,3.816007,6
35.057655,45.687182,6
64.660569,5.825870,6
10.017191,31.505313,6
11.643205,21.263183,6
43.538286,19.744384,6
29.991502,80.563092,6
65.781650,6.414350,6
52.778305,41.744983,6
61.526161,30.582604,6
18.452171,27.751813,6
54.885128,24.761146,6
41.419384,50.790028,6
56.823147,46.281737,6
0.975008,43.163361,6
35.821687,84.808858,6
60.284870,62.034481,6
63.916741,58.064270,6
79.132618,93.672477,6
37.144862,31.319827,6
75.862738,47.414256,6
68.143337,38.845781,6
76.722503,-8.554009,6
92.808169,26.627477,6
21.347274,84.864944,6
2.941283,77.790770,6
63.219726,34.792331,6
41.182426,5.391065,6
39.125990,56.061952,6
39.609763,54.584750,6
49.891392,18.990713,6
32.890730,37.629343,6
34.725004,29.551237,6
38.051711,10.289748,6
109.676721,37.548973,6
51.582381,25.003738,6
3.668593,33.593765,6
46.893126,50.798244,6
58.997364,48.559499,6
56.631037,28.722680,6
25.209204,56.022318,6
21.974360,26.358380,6
119.513154,30.277774,6
40.932545,36.593668,6
62.359636,12.969842,6
78.014043,-4.113165,6
25.439492,35.524955,6
37.692495,83.153589,6
41.782923,12.186811,6
70.222360,6.216521,6
19.428121,53.367805,6
58.974285,21.354422,6
48.772582,30.097476,6
52.741199,0.922764,6
27.988996,64.498548,6
1.530456,30.950785,6
83.344537,53.212491,6
70.222474,34.237766,6
36.628114,27.895644,6
79.592560,52.844918,6
46.104839,59.048612,6
90.994964,19.938367,6
18.017516,63.311993,6
-27.018665,-2.133059,6
9.773595,35.579513,6
48.292492,50.194683,6
45.236323,45.246846,6
64.557584,3.367720,6
2.240102,29.507592,6
38.308073,26.948110,6
35.147438,94.322255,6
57.152190,42.059562,6
30.669853,62.245491,6
83.472615,13.146335,6
82.283743,81.820992,6
24.012619,58.145808,6
42.737171,-9.533886,6
25.007212,32.272646,6
81.903049,51.724897,6
56.478248,33.318794,6
61.126615,-13.182365,6
19.673256,39.221680,6
16.974655,55.227092,6
12.814920,53.911005,6
75.474158,17.321879,6
74.466906,-10.067009,6
12.376108,50.301869,6
27.157835,41.095354,6
74.233479,52.529602,6
65.810116,49.121333,6
53.053996,63.793973,6
48.982686,19.422292,6
32.342064,51.707818,6
95.869794,1.822871,6
24.711116,37.035220,6
19.284204,30.135774,6
82.179161,17.921194,6
66.842619,51.612824,6
57.125793,15.966105,6
-9.206372,30.222647,6
25.013619,25.251271,6
95.314043,46.743312,6
24.816174,79.076826,6
31.925399,49.956543,6
7.757439,44.230365,6
52.412617,32.270646,6
86.243241,17.413540,6
25.972612,72.906091,6
46.838183,52.761291,6
34.769554,26.491301,6
59.385041,32.983328,6
30.406404,15.527588,6
22.335071,47.296349,6
67.769077,15.520301,6
7.420073,77.109745,6
48.159513,33.885672,6
6.784987,36.671850,6
73.634933,34.848873,6
63.841817,69.107955,6
73.105558,16.500328,6
80.187807,24.185303,6
16.028936,42.787691,6
52.953893,-7.092666,6
18.970454,27.121167,6
31.493505,30.834769,6
25.022340,11.243214,6
77.043324,54.230322,6
67.520060,29.352736,6
70.984684,30.356605,6
22.657115,51.648247,6
16.748321,16.651723,6
33.034238,55.916110,6
28.870693,5.715563,6
13.224932,9.076225,6
42.107939,78.487410,6
14.345151,60.606851,6
53.198210,10.533456,6
2.173993,4.531527,6
75.264607,31.598627,6
25.425357,44.239987,6
-11.259827,16.648169,6
43.727016,63.600347,6
30.517553,0.898026,6
8.025898,7.920488,6
46.397807,53.044357,6
57.721290,30.505962,6
16.254679,7.209084,6
19.180626,31.458222,6
44.166674,35.468441,6
18.393940,34.226155,6
8.641504,40.291887,6
41.454869,31.687728,6
30.966529,27.841294,6
43.447287,41.279915,6
8.863672,35.322384,6
-1.819468,46.626186,6
38.145450,46.714957,6
13.008266,52.172212,6
39.725330,5.340698,6
16.118942,43.383876,6
5.743422,3.169892,6
67.730834,81.858230,6
3.695854,52.271333,6
66.596051,34.098157,6
33.022737,61.545062,6
39.092949,66.391547,6
35.844878,39.602713,6
62.936614,16.933337,6
26.638144,20.665792,6
44.183004,68.944304,6
34.277774,45.866168,6
27.209288,37.060324,6
103.441183,1.462531,6
-9.834500,16.582712,6
20.152698,37.064345,6
66.072958,56.072979,6
91.336641,46.148074,6
-21.747864,9.179574,7
41.709940,25.825509,7
71.187671,8.728448,7
18.503261,49.900696,7
87.091042,31.689280,7
13.769602,79.290321,7
92.950586,31.130199,7
25.208980,21.037726,7
30.495404,37.032602,7
23.889238,31.722167,7
32.651444,28.162105,7
56.686341,26.191869,7
42.279896,23.782091,7
-13.781679,28.918377,7
76.583714,57.395998,7
28.241665,15.499796,7
37.596201,58.899128,7
8.474504,18.639134,7
33.280819,67.556129,7
22.704069,66.252473,7
16.623421,32.847602,7
40.596703,37.396301,7
51.831249,58.654895,7
16.123911,32.977367,7
93.676105,64.609837,7
48.431872,21.096526,7
54.441881,7.348985,7
55.279519,24.332593,7
40.864509,1.467455,7
22.074339,72.285019,7
48.457765,0.261032,7
-15.432270,-4.440611,7
42.306858,46.825796,7
73.441797,-11.706924,7
50.670883,27.638943,7
14.769874,43.428398,7
35.379756,31.638476,7
72.097237,88.919147,7
0.427936,63.127538,7
20.369364,19.975806,7
89.262737,73.159484,7
10.121922,14.802951,7
25.601102,27.244687,7
26.119381,74.111170,7
24.831996,45.588283,7
18.515017,19.750294,7
105.085639,66.078449,7
51.438696,15.247508,7
28.647858,27.410540,7
68.448807,40.010423,7
8.328050,75.896084,7
21.777978,24.428769,7
69.500133,63.429526,7
94.012792,37.077826,7
19.478591,46.253699,7
37.480138,94.860589,7
6.865418,65.998280,7
25.715072,41.734720,7
4.189334,16.094418,7
107.321456,70.875029,7
57.069181,61.010412,7
-6.874991,26.714048,7
47.509368,72.284257,7
28.060148,18.519211,7
41.505526,4.403184,7
3.734701,20.092343,7
36.340541,28.923051,7
43.722998,35.202418,7
70.533467,26.968319,7
91.967679,102.815951,7
26.227897,20.936617,7
37.600260,27.713209,7
36.941111,34.644494,7
29.041163,52.023041,7
3.445671,33.787060,7
39.128406,76.765602,7
6.436938,79.233423,7
46.603113,53.828856,7
45.620498,75.847886,7
102.924909,19.570144,7
53.131693,48.215084,7
55.176425,62.373788,7
41.816632,73.672335,7
31.365170,59.695155,7
55.735705,18.405777,7
6.373312,20.174379,7
34.085537,74.372157,7
107.197672,49.846772,7
38.298341,66.961252,7
41.779823,-1.612719,7
64.405027,47.330011,7
51.024284,77.308085,7
32.889074,55.036895,7
18.586600,23.479905,7
14.034403,68.142396,7
44.330117,42.839348,7
-9.691934,15.388312,7
63.548505,54.305694,7
77.837643,-29.504317,7
-2.633881,39.771122,7
68.114424,47.839608,7
62.890891,39.083586,7
68.832614,25.288253,7
55.226765,2.517084,7
25.761866,62.537986,7
26.802935,80.847300,7
54.998267,-6.408680,7
17.231444,25.537681,7
52.785996,24.537599,7
53.848354,26.686579,7
58.619019,34.488422,7
23.301224,9.185969,7
56.394614,63.321407,7
7.744877,25.085986,7
38.597095,14.741798,7
13.291441,53.096633,7
22.469579,37.627075,7
27.667852,16.581771,7
29.726167,29.961222,7
60.484303,16.333490,7
46.935090,33.970623,7
53.662339,53.034710,7
113.661249,31.500480,7
19.898496,42.487991,7
50.855415,44.331684,7
10.999334,71.331389,7
54.246787,15.896577,7
11.984835,28.735195,7
38.834796,53.451743,7
56.807494,79.477424,7
12.448307,4.175217,7
63.147357,60.571742,7
76.553014,23.899901,7
74.469745,42.219447,7
0.627262,24.417486,7
7.306080,28.489769,7
49.745975,36.833758,7
26.916255,70.150074,7
36.972254,50.921201,7
73.292154,40.732844,7
60.780526,2.423527,7
103.781820,-18.839887,7
89.559377,29.207841,7
56.867073,3.640846,7
30.270840,25.633997,7
33.576761,53.998758,7
61.078545,17.744156,7
40.047046,20.512508,7
27.778164,-0.854914,7
88.554005,32.372969,7
59.075839,25.415109,7
52.949870,30.171206,7
59.060218,69.981640,7
14.080293,59.387895,7
5.105869,18.853390,7
49.404403,36.612850,7
21.310246,72.300261,7
53.539401,58.613541,7
56.238337,64.066480,7
12.723364,62.978962,7
39.528564,57.318200,7
3.994863,2.763255,7
6.908112,82.512984,7
61.114811,-12.028928,7
30.960344,30.569003,7
34.769655,46.687422,7
68.750736,46.793468,7
23.741794,19.630156,7
71.370024,52.760809,7
48.772024,65.689326,7
35.276448,29.859095,7
33.847941,23.479086,7
53.711228,47.659493,7
57.382819,23.601928,7
20.572023,11.137152,7
37.709296,37.425432,7
15.220127,34.036156,7
21.066919,14.655492,7
13.791112,54.338123,7
35.834174,60.825647,7
-1.338366,29.301564,7
-11.394456,91.597118,7
50.099590,67.347652,7
52.455010,34.582045,7
78.154680,-6.277163,7
28.992554,55.652816,7
-3.901557,42.358870,7
-21.704893,-0.317097,7
91.587447,59.129071,7
36.529739,33.104588,7
12.695959,40.552574,7
44.937485,79.928496,7
-10.146464,24.386035,7
28.357770,60.389450,7
20.673866,41.831516,7
42.551028,27.051953,7
-0.276308,29.607679,7
76.227370,-0.915267,7
86.106710,56.680515,7
11.642474,31.894878,7
0.913539,43.827991,7
27.216206,97.400145,7
21.846566,10.522596,7
34.054400,51.604071,7
53.116831,58.452234,7
51.185097,19.658880,7
38.527805,28.200081,7
40.702344,77.914393,7
58.647405,49.889952,7
13.285935,51.805981,7
14.522124,4.101815,7
24.608953,52.814115,7
66.091390,10.118458,7
25.337149,48.732082,7
41.661147,52.674913,7
36.340906,49.758129,7
67.619654,45.322677,7
14.479214,60.366987,7
23.542540,38.124097,7
55.695655,25.072644,7
24.468883,59.868769,7
56.063627,42.517696,7
24.531639,56.702647,7
42.020815,54.412146,7
22.182499,62.407078,7
29.139175,31.876723,7
54.717494,36.923805,7
67.790235,49.766364,7
35.558887,51.679450,7
33.655489,48.701089,7
24.786966,65.325981,7
47.478975,57.216215,7
39.559450,31.996154,7
32.757060,54.975718,7
50.005667,10.550747,7
20.921316,31.550442,7
8.715815,26.171426,7
55.485775,45.507650,7
94.040282,53.684081,7
17.282570,1.555421,7
17.820184,-21.168816,7
21.411945,33.897922,7
30.959386,30.112597,7
18.040858,74.465901,7
33.563800,17.614676,7
56.504812,13.796560,7
75.255082,28.701250,7
65.579602,19.995686,7
46.368156,75.807586,7
-3.156777,23.242948,7
43.027033,54.562539,7
17.764223,17.719175,7
37.370455,37.513455,7
33.866134,16.475252,7
41.017808,-2.813393,7
7.883782,76.346045,7
42.640575,65.693660,7
-11.180077,15.305886,7
87.254142,5.291520,7
-0.568616,53.112644,7
21.295811,41.390476,7
43.823186,76.666809,7
49.452797,55.113181,7
8.547663,18.182225,7
44.664207,28.323558,7
18.049539,5.955865,7
32.730625,66.543034,7
31.478466,46.781503,7
66.167071,69.336366,7
63.475158,59.634454,7
42.781398,23.145529,7
57.320556,14.068878,7
59.746805,60.175562,7
-18.272399,44.258597,7
43.452536,-5.125685,7
0.072355,65.938852,7
42.883984,24.992067,7
52.603838,16.254867,7
10.293067,0.660417,7
